languge,age,participant,pronoun,share
ger,20.9,ADU,1pl,0.01892744479495268
ger,20.9,CHI,1pl,0.019230769230769232
ger,20.966666666666665,ADU,1pl,0.002997002997002997
ger,20.966666666666665,CHI,1pl,0.006097560975609756
ger,21.066666666666666,ADU,1pl,0.00596252129471891
ger,21.066666666666666,CHI,1pl,0.0026666666666666666
ger,21.1,ADU,1pl,0.02608695652173913
ger,21.1,CHI,1pl,0.024242424242424242
ger,21.133333333333333,ADU,1pl,0.008120649651972157
ger,21.133333333333333,CHI,1pl,0.0064516129032258064
ger,21.166666666666668,ADU,1pl,0.004273504273504274
ger,21.166666666666668,CHI,1pl,0.019230769230769232
ger,21.2,ADU,1pl,0.00904977375565611
ger,21.2,CHI,1pl,0.008928571428571428
ger,21.233333333333334,ADU,1pl,0.019704433497536946
ger,21.233333333333334,CHI,1pl,0.015151515151515152
ger,21.466666666666665,ADU,1pl,0
ger,21.466666666666665,ADU,1pl,0.00975292587776333
ger,21.466666666666665,CHI,1pl,0.01775147928994083
ger,21.5,ADU,1pl,0.022727272727272728
ger,21.5,ADU,1pl,0.013452914798206279
ger,21.5,CHI,1pl,0
ger,21.533333333333335,ADU,1pl,0.002840909090909091
ger,21.533333333333335,CHI,1pl,0.009174311926605505
ger,21.666666666666668,ADU,1pl,0.006896551724137931
ger,21.666666666666668,CHI,1pl,0.037037037037037035
ger,21.866666666666667,ADU,1pl,0.025556471558120363
ger,21.866666666666667,CHI,1pl,0.01293103448275862
ger,21.9,ADU,1pl,0.014586709886547812
ger,21.9,CHI,1pl,0.008032128514056224
ger,21.933333333333334,ADU,1pl,0.02127659574468085
ger,21.933333333333334,ADU,1pl,0.007215007215007215
ger,21.933333333333334,CHI,1pl,0
ger,21.966666666666665,ADU,1pl,0.00880503144654088
ger,21.966666666666665,CHI,1pl,0.00964630225080386
ger,22,ADU,1pl,0.004282655246252677
ger,22,CHI,1pl,0.00819672131147541
ger,22.533333333333335,ADU,1pl,0.0067829457364341084
ger,22.533333333333335,CHI,1pl,0.004301075268817204
ger,22.566666666666666,ADU,1pl,0.007442489851150203
ger,22.566666666666666,CHI,1pl,0.002232142857142857
ger,22.6,ADU,1pl,0.009111617312072893
ger,22.6,CHI,1pl,0
ger,22.633333333333333,ADU,1pl,0
ger,22.633333333333333,CHI,1pl,0
ger,22.766666666666666,ADU,1pl,0
ger,22.766666666666666,CHI,1pl,0
ger,22.866666666666667,ADU,1pl,0.018754186202277295
ger,22.866666666666667,CHI,1pl,0.02857142857142857
ger,22.9,ADU,1pl,0.006828528072837633
ger,22.9,CHI,1pl,0.00949367088607595
ger,22.933333333333334,ADU,1pl,0.014005602240896359
ger,22.933333333333334,CHI,1pl,0.012195121951219513
ger,22.966666666666665,ADU,1pl,0.010502625656414103
ger,22.966666666666665,CHI,1pl,0.019230769230769232
ger,23,ADU,1pl,0.013888888888888888
ger,23,CHI,1pl,0.007042253521126761
ger,23.066666666666666,ADU,1pl,0.02914572864321608
ger,23.066666666666666,CHI,1pl,0.024242424242424242
ger,23.1,ADU,1pl,0.009202453987730062
ger,23.1,CHI,1pl,0.010666666666666666
ger,23.133333333333333,ADU,1pl,0.006864988558352402
ger,23.133333333333333,CHI,1pl,0.010101010101010102
ger,23.233333333333334,ADU,1pl,0.011313639220615965
ger,23.233333333333334,CHI,1pl,0.014457831325301205
ger,23.266666666666666,ADU,1pl,0.017665952890792293
ger,23.266666666666666,CHI,1pl,0.022123893805309734
ger,23.333333333333332,ADU,1pl,0.023404255319148935
ger,23.333333333333332,CHI,1pl,0.038461538461538464
ger,23.466666666666665,ADU,1pl,0.013114754098360656
ger,23.466666666666665,CHI,1pl,0.014814814814814815
ger,23.5,ADU,1pl,0
ger,23.5,ADU,1pl,0.010843373493975903
ger,23.5,CHI,1pl,0.00646551724137931
ger,23.566666666666666,ADU,1pl,0.0010204081632653062
ger,23.566666666666666,CHI,1pl,0.0055248618784530384
ger,23.633333333333333,ADU,1pl,0
ger,23.633333333333333,ADU,1pl,0.005157593123209169
ger,23.633333333333333,CHI,1pl,0.005263157894736842
ger,23.966666666666665,ADU,1pl,0.004032258064516129
ger,23.966666666666665,CHI,1pl,0
ger,24.033333333333335,ADU,1pl,0
ger,24.033333333333335,ADU,1pl,0.011805555555555555
ger,24.033333333333335,CHI,1pl,0.014354066985645933
ger,24.066666666666666,ADU,1pl,0.005747126436781609
ger,24.066666666666666,CHI,1pl,0.009900990099009901
ger,24.133333333333333,ADU,1pl,0.005196733481811433
ger,24.133333333333333,CHI,1pl,0.008830022075055188
ger,24.166666666666668,ADU,1pl,0.00554016620498615
ger,24.166666666666668,CHI,1pl,0.0111731843575419
ger,24.2,ADU,1pl,0.012320328542094456
ger,24.2,CHI,1pl,0.011764705882352941
ger,24.233333333333334,ADU,1pl,0.03571428571428571
ger,24.233333333333334,ADU,1pl,0.008918617614269788
ger,24.233333333333334,CHI,1pl,0.004608294930875576
ger,24.333333333333332,ADU,1pl,0.017529215358931552
ger,24.333333333333332,CHI,1pl,0.03162055335968379
ger,24.766666666666666,ADU,1pl,0.018337408312958436
ger,24.766666666666666,CHI,1pl,0.02142857142857143
ger,24.8,ADU,1pl,0.006734006734006734
ger,24.8,CHI,1pl,0.021739130434782608
ger,24.866666666666667,ADU,1pl,0.01527614571092832
ger,24.866666666666667,CHI,1pl,0.012875536480686695
ger,24.933333333333334,ADU,1pl,0.022727272727272728
ger,24.933333333333334,CHI,1pl,0
ger,25.1,ADU,1pl,0
ger,25.1,ADU,1pl,0.001658374792703151
ger,25.1,CHI,1pl,0
ger,25.2,ADU,1pl,0.008298755186721992
ger,25.2,CHI,1pl,0.00625
ger,25.233333333333334,ADU,1pl,0
ger,25.233333333333334,CHI,1pl,0
ger,25.266666666666666,ADU,1pl,0.013888888888888888
ger,25.266666666666666,CHI,1pl,0.038461538461538464
ger,25.3,ADU,1pl,0.0057251908396946565
ger,25.3,CHI,1pl,0.011299435028248588
ger,25.4,ADU,1pl,0.2
ger,25.4,ADU,1pl,0.014075887392900856
ger,25.4,CHI,1pl,0.018518518518518517
ger,25.466666666666665,ADU,1pl,0
ger,25.466666666666665,ADU,1pl,0.020381328073635765
ger,25.466666666666665,CHI,1pl,0.042283298097251586
ger,25.5,ADU,1pl,0.012357414448669201
ger,25.5,CHI,1pl,0.02570093457943925
ger,25.7,ADU,1pl,0.009818731117824773
ger,25.7,CHI,1pl,0.010835913312693499
ger,25.733333333333334,ADU,1pl,0.006024096385542169
ger,25.733333333333334,CHI,1pl,0.009852216748768473
ger,25.766666666666666,ADU,1pl,0.016150152771715408
ger,25.766666666666666,CHI,1pl,0.026709401709401708
ger,25.866666666666667,ADU,1pl,0.01903367496339678
ger,25.866666666666667,CHI,1pl,0.04424778761061947
ger,25.933333333333334,ADU,1pl,0.01953125
ger,25.933333333333334,CHI,1pl,0.03317535545023697
ger,25.966666666666665,ADU,1pl,0.01706036745406824
ger,25.966666666666665,CHI,1pl,0.029315960912052116
ger,26,ADU,1pl,0.009900990099009901
ger,26,CHI,1pl,0.02631578947368421
ger,26.1,ADU,1pl,0.026470588235294117
ger,26.1,CHI,1pl,0.010526315789473684
ger,26.133333333333333,ADU,1pl,0.015267175572519083
ger,26.133333333333333,CHI,1pl,0.012195121951219513
ger,26.2,ADU,1pl,0.009142857142857144
ger,26.2,CHI,1pl,0.010810810810810811
ger,26.3,ADU,1pl,0
ger,26.3,ADU,1pl,0.01412180052956752
ger,26.3,CHI,1pl,0.02386634844868735
ger,26.333333333333332,ADU,1pl,0.022222222222222223
ger,26.333333333333332,CHI,1pl,0.039525691699604744
ger,26.4,ADU,1pl,0.027777777777777776
ger,26.4,ADU,1pl,0.02666666666666667
ger,26.4,CHI,1pl,0.02926829268292683
ger,26.433333333333334,ADU,1pl,0.02929427430093209
ger,26.433333333333334,CHI,1pl,0.029850746268656716
ger,26.5,ADU,1pl,0
ger,26.5,CHI,1pl,0
ger,26.533333333333335,ADU,1pl,0.015408320493066256
ger,26.533333333333335,CHI,1pl,0.00684931506849315
ger,26.6,ADU,1pl,0
ger,26.6,ADU,1pl,0.01588785046728972
ger,26.6,CHI,1pl,0.017964071856287425
ger,26.7,ADU,1pl,0.003246753246753247
ger,26.7,CHI,1pl,0.015873015873015872
ger,26.966666666666665,ADU,1pl,0
ger,26.966666666666665,ADU,1pl,0.009220130618517095
ger,26.966666666666665,CHI,1pl,0.015399422521655439
ger,27,ADU,1pl,0.010982658959537572
ger,27,CHI,1pl,0.007322175732217573
ger,27.066666666666666,ADU,1pl,0
ger,27.066666666666666,ADU,1pl,0.0069767441860465115
ger,27.066666666666666,CHI,1pl,0.0050968399592252805
ger,27.3,ADU,1pl,0
ger,27.3,ADU,1pl,0.013613861386138614
ger,27.3,CHI,1pl,0.005025125628140704
ger,27.333333333333332,ADU,1pl,0.011904761904761904
ger,27.333333333333332,CHI,1pl,0.011976047904191617
ger,27.366666666666667,ADU,1pl,0.2
ger,27.366666666666667,ADU,1pl,0.011180992313067784
ger,27.366666666666667,CHI,1pl,0.005689900426742532
ger,27.4,ADU,1pl,0.014008620689655173
ger,27.4,CHI,1pl,0.01990049751243781
ger,27.6,ADU,1pl,0.013343217197924388
ger,27.6,CHI,1pl,0.004975124378109453
ger,27.666666666666668,ADU,1pl,0.011583011583011582
ger,27.666666666666668,CHI,1pl,0.006349206349206349
ger,27.7,ADU,1pl,0
ger,27.7,CHI,1pl,0
ger,27.733333333333334,ADU,1pl,0.009345794392523364
ger,27.733333333333334,CHI,1pl,0.010438413361169102
ger,27.8,ADU,1pl,0
ger,27.8,ADU,1pl,0
ger,27.8,CHI,1pl,0
ger,27.833333333333332,ADU,1pl,0.01567398119122257
ger,27.833333333333332,CHI,1pl,0.010526315789473684
ger,27.9,ADU,1pl,0.018556701030927835
ger,27.9,CHI,1pl,0.01056338028169014
ger,28.066666666666666,ADU,1pl,0.01160541586073501
ger,28.066666666666666,CHI,1pl,0.022535211267605635
ger,28.1,ADU,1pl,0.005838198498748957
ger,28.1,CHI,1pl,0.0062402496099844
ger,28.2,ADU,1pl,0
ger,28.2,CHI,1pl,0
ger,28.233333333333334,ADU,1pl,0.00682261208576998
ger,28.233333333333334,CHI,1pl,0.004796163069544364
ger,28.266666666666666,ADU,1pl,0.007619047619047619
ger,28.266666666666666,CHI,1pl,0.008733624454148471
ger,28.366666666666667,ADU,1pl,0.016203703703703703
ger,28.366666666666667,CHI,1pl,0.030612244897959183
ger,28.433333333333334,ADU,1pl,0.012875536480686695
ger,28.433333333333334,CHI,1pl,0.007481296758104738
ger,28.533333333333335,ADU,1pl,0.015701668302257114
ger,28.533333333333335,CHI,1pl,0.01303538175046555
ger,28.566666666666666,ADU,1pl,0.008760951188986232
ger,28.566666666666666,CHI,1pl,0.006550218340611353
ger,28.6,ADU,1pl,0.002560819462227913
ger,28.6,CHI,1pl,0
ger,28.666666666666668,ADU,1pl,0
ger,28.666666666666668,ADU,1pl,0.010752688172043012
ger,28.666666666666668,CHI,1pl,0.0169971671388102
ger,28.733333333333334,ADU,1pl,0.025839793281653745
ger,28.733333333333334,CHI,1pl,0.011363636363636364
ger,28.766666666666666,ADU,1pl,0.012658227848101266
ger,28.766666666666666,CHI,1pl,0.007653061224489796
ger,28.8,ADU,1pl,0.0036075036075036075
ger,28.8,CHI,1pl,0.005504587155963303
ger,28.866666666666667,ADU,1pl,0.005847953216374269
ger,28.866666666666667,CHI,1pl,0.016666666666666666
ger,28.933333333333334,ADU,1pl,0.002898550724637681
ger,28.933333333333334,CHI,1pl,0.0053475935828877
ger,29.033333333333335,ADU,1pl,0.012546125461254613
ger,29.033333333333335,CHI,1pl,0.009633911368015413
ger,29.266666666666666,ADU,1pl,0.013179571663920923
ger,29.266666666666666,CHI,1pl,0.012738853503184714
ger,29.3,ADU,1pl,0.007385524372230428
ger,29.3,CHI,1pl,0.0022935779816513763
ger,29.633333333333333,ADU,1pl,0.017118402282453638
ger,29.633333333333333,CHI,1pl,0.008325624421831638
ger,29.666666666666668,ADU,1pl,0.01201716738197425
ger,29.666666666666668,CHI,1pl,0.014925373134328358
ger,29.7,ADU,1pl,0.01862464183381089
ger,29.7,CHI,1pl,0.01929260450160772
ger,29.766666666666666,ADU,1pl,0
ger,29.766666666666666,CHI,1pl,0
ger,29.8,ADU,1pl,0.006150061500615006
ger,29.8,CHI,1pl,0.0050335570469798654
ger,29.833333333333332,ADU,1pl,0.014885699096225412
ger,29.833333333333332,CHI,1pl,0.026986506746626688
ger,29.866666666666667,ADU,1pl,0.01443298969072165
ger,29.866666666666667,CHI,1pl,0.012987012987012988
ger,29.933333333333334,ADU,1pl,0.0051813471502590676
ger,29.933333333333334,CHI,1pl,0
ger,29.966666666666665,ADU,1pl,0.00819672131147541
ger,29.966666666666665,CHI,1pl,0
ger,30,ADU,1pl,0.01455449059282925
ger,30,CHI,1pl,0.014420910319963948
ger,30,ADU,1pl,0.5
ger,30,ADU,1pl,0.008009858287122612
ger,30,CHI,1pl,0.00998003992015968
ger,30.066666666666666,ADU,1pl,0.02186878727634195
ger,30.066666666666666,CHI,1pl,0.01935483870967742
ger,30.4,ADU,1pl,0
ger,30.4,ADU,1pl,0.02702702702702703
ger,30.4,CHI,1pl,0.020700636942675158
ger,30.433333333333334,ADU,1pl,0.013975155279503106
ger,30.433333333333334,CHI,1pl,0.00897308075772682
ger,30.466666666666665,ADU,1pl,0.010582010582010581
ger,30.466666666666665,CHI,1pl,0.012048192771084338
ger,30.5,ADU,1pl,0.009472259810554804
ger,30.5,CHI,1pl,0.004305705059203444
ger,30.533333333333335,ADU,1pl,0.011673151750972763
ger,30.533333333333335,CHI,1pl,0.015479876160990712
ger,30.6,ADU,1pl,0.01990049751243781
ger,30.6,CHI,1pl,0.018018018018018018
ger,30.633333333333333,ADU,1pl,0.028125
ger,30.633333333333333,CHI,1pl,0.017699115044247787
ger,30.666666666666668,ADU,1pl,0.014109347442680775
ger,30.666666666666668,CHI,1pl,0.007042253521126761
ger,30.733333333333334,ADU,1pl,0.038869257950530034
ger,30.733333333333334,CHI,1pl,0.02268041237113402
ger,30.766666666666666,ADU,1pl,0.005208333333333333
ger,30.766666666666666,CHI,1pl,0.009345794392523364
ger,30.8,ADU,1pl,0.005930318754633061
ger,30.8,CHI,1pl,0.0022471910112359553
ger,30.933333333333334,ADU,1pl,0.010723860589812333
ger,30.933333333333334,CHI,1pl,0.011881188118811881
ger,31,ADU,1pl,0.0025662959794696323
ger,31,CHI,1pl,0.012448132780082987
ger,31.033333333333335,ADU,1pl,0.008991008991008992
ger,31.033333333333335,CHI,1pl,0.006369426751592357
ger,31.066666666666666,ADU,1pl,0.012129380053908356
ger,31.066666666666666,CHI,1pl,0.015584415584415584
ger,31.1,ADU,1pl,0.01325301204819277
ger,31.1,CHI,1pl,0.021844660194174758
ger,31.133333333333333,ADU,1pl,0.017543859649122806
ger,31.133333333333333,CHI,1pl,0.03076923076923077
ger,31.166666666666668,ADU,1pl,0.010961214165261383
ger,31.166666666666668,CHI,1pl,0.009057971014492754
ger,31.266666666666666,ADU,1pl,0
ger,31.266666666666666,ADU,1pl,0.014826175869120654
ger,31.266666666666666,CHI,1pl,0.008106116433308769
ger,31.3,ADU,1pl,0.006693440428380187
ger,31.3,CHI,1pl,0.0025575447570332483
ger,31.333333333333332,ADU,1pl,0.02038216560509554
ger,31.333333333333332,CHI,1pl,0.009223674096848577
ger,31.433333333333334,ADU,1pl,0
ger,31.433333333333334,ADU,1pl,0.04707792207792208
ger,31.433333333333334,CHI,1pl,0.046052631578947366
ger,31.466666666666665,ADU,1pl,0.011078286558345642
ger,31.466666666666665,CHI,1pl,0.006796116504854369
ger,31.533333333333335,ADU,1pl,0.015151515151515152
ger,31.533333333333335,CHI,1pl,0.01483679525222552
ger,31.566666666666666,ADU,1pl,0.007246376811594203
ger,31.566666666666666,CHI,1pl,0.0087527352297593
ger,31.633333333333333,ADU,1pl,0.021634615384615384
ger,31.633333333333333,CHI,1pl,0.015723270440251572
ger,31.733333333333334,ADU,1pl,0
ger,31.733333333333334,CHI,1pl,0
ger,31.766666666666666,ADU,1pl,0.007168458781362007
ger,31.766666666666666,CHI,1pl,0.006872852233676976
ger,31.833333333333332,ADU,1pl,0.010434782608695653
ger,31.833333333333332,CHI,1pl,0
ger,31.866666666666667,ADU,1pl,0.016544117647058824
ger,31.866666666666667,CHI,1pl,0.006349206349206349
ger,31.9,ADU,1pl,0.008945686900958467
ger,31.9,CHI,1pl,0.00880410858400587
ger,32,ADU,1pl,0.009174311926605505
ger,32,CHI,1pl,0.007792207792207792
ger,32.03333333333333,ADU,1pl,0
ger,32.03333333333333,CHI,1pl,0
ger,32.06666666666667,ADU,1pl,0.002127659574468085
ger,32.06666666666667,CHI,1pl,0.003676470588235294
ger,32.2,ADU,1pl,0.012939001848428836
ger,32.2,CHI,1pl,0.007035175879396985
ger,32.233333333333334,ADU,1pl,0.03015075376884422
ger,32.233333333333334,CHI,1pl,0.015590200445434299
ger,32.266666666666666,ADU,1pl,0.022727272727272728
ger,32.266666666666666,ADU,1pl,0.025906735751295335
ger,32.266666666666666,CHI,1pl,0.016611295681063124
ger,32.3,ADU,1pl,0.016724738675958188
ger,32.3,CHI,1pl,0.013736263736263736
ger,32.36666666666667,ADU,1pl,0
ger,32.36666666666667,CHI,1pl,0
ger,32.43333333333333,ADU,1pl,0.006734006734006734
ger,32.43333333333333,CHI,1pl,0
ger,32.46666666666667,ADU,1pl,0.01386748844375963
ger,32.46666666666667,CHI,1pl,0.012759170653907496
ger,32.5,ADU,1pl,0.002
ger,32.5,CHI,1pl,0.0016233766233766235
ger,32.53333333333333,ADU,1pl,0.005409582689335394
ger,32.53333333333333,CHI,1pl,0.007739938080495356
ger,32.56666666666667,ADU,1pl,0.016799292661361626
ger,32.56666666666667,CHI,1pl,0.015050167224080268
ger,32.6,ADU,1pl,0.010526315789473684
ger,32.6,CHI,1pl,0
ger,32.666666666666664,ADU,1pl,0.002176278563656148
ger,32.666666666666664,CHI,1pl,0
ger,32.7,ADU,1pl,0.010078387458006719
ger,32.7,CHI,1pl,0.008522727272727272
ger,32.733333333333334,ADU,1pl,0
ger,32.733333333333334,CHI,1pl,0
ger,32.766666666666666,ADU,1pl,0.01791044776119403
ger,32.766666666666666,CHI,1pl,0
ger,32.8,ADU,1pl,0.021505376344086023
ger,32.8,CHI,1pl,0.04891304347826087
ger,32.833333333333336,ADU,1pl,0.007541478129713424
ger,32.833333333333336,CHI,1pl,0.01126126126126126
ger,32.86666666666667,ADU,1pl,0.014285714285714285
ger,32.86666666666667,CHI,1pl,0.009259259259259259
ger,32.9,ADU,1pl,0.012195121951219513
ger,32.9,CHI,1pl,0.003355704697986577
ger,32.96666666666667,ADU,1pl,0.007575757575757576
ger,32.96666666666667,CHI,1pl,0.015873015873015872
ger,33.06666666666667,ADU,1pl,0.018894331700489854
ger,33.06666666666667,CHI,1pl,0.01910828025477707
ger,33.1,ADU,1pl,0.014505893019038985
ger,33.1,CHI,1pl,0.015319148936170212
ger,33.233333333333334,ADU,1pl,0.020526723470178157
ger,33.233333333333334,CHI,1pl,0.01588502269288956
ger,33.266666666666666,ADU,1pl,0.007387862796833773
ger,33.266666666666666,CHI,1pl,0.008247422680412371
ger,33.333333333333336,ADU,1pl,0.012295081967213115
ger,33.333333333333336,CHI,1pl,0.007625272331154684
ger,33.4,ADU,1pl,0.01
ger,33.4,CHI,1pl,0.023529411764705882
ger,33.46666666666667,ADU,1pl,0
ger,33.46666666666667,ADU,1pl,0.007692307692307693
ger,33.46666666666667,CHI,1pl,0.009104704097116844
ger,33.5,ADU,1pl,0.007886435331230283
ger,33.5,CHI,1pl,0.007692307692307693
ger,33.53333333333333,ADU,1pl,0.02066115702479339
ger,33.53333333333333,CHI,1pl,0.0335195530726257
ger,33.56666666666667,ADU,1pl,0.005703422053231939
ger,33.56666666666667,CHI,1pl,0.0013774104683195593
ger,33.6,ADU,1pl,0.024691358024691357
ger,33.6,ADU,1pl,0.02301255230125523
ger,33.6,CHI,1pl,0.01722158438576349
ger,33.7,ADU,1pl,0.023622047244094488
ger,33.7,CHI,1pl,0.006920415224913495
ger,33.766666666666666,ADU,1pl,0.00949367088607595
ger,33.766666666666666,CHI,1pl,0.004842615012106538
ger,33.8,ADU,1pl,0.00392156862745098
ger,33.8,CHI,1pl,0.006060606060606061
ger,33.833333333333336,ADU,1pl,0.011627906976744186
ger,33.833333333333336,CHI,1pl,0.00245398773006135
ger,33.96666666666667,ADU,1pl,0.0022650056625141564
ger,33.96666666666667,CHI,1pl,0
ger,34.2,ADU,1pl,0
ger,34.2,CHI,1pl,0
ger,34.233333333333334,ADU,1pl,0.016241299303944315
ger,34.233333333333334,CHI,1pl,0.01483679525222552
ger,34.266666666666666,ADU,1pl,0.008902077151335312
ger,34.266666666666666,CHI,1pl,0.015015015015015015
ger,34.4,ADU,1pl,0.0297029702970297
ger,34.4,CHI,1pl,0.022292993630573247
ger,34.43333333333333,ADU,1pl,0
ger,34.43333333333333,CHI,1pl,0
ger,34.56666666666667,ADU,1pl,0
ger,34.56666666666667,CHI,1pl,0.0018315018315018315
ger,34.733333333333334,ADU,1pl,0.018115942028985508
ger,34.733333333333334,CHI,1pl,0
ger,34.86666666666667,ADU,1pl,0.01928374655647383
ger,34.86666666666667,CHI,1pl,0.017699115044247787
ger,39.733333333333334,ADU,1pl,0.011063829787234043
ger,39.733333333333334,CHI,1pl,0.0091896407685881365
ger,20.466666666666665,CHI,1pl,0
ger,20.833333333333332,CHI,1pl,0
ger,21.3,CHI,1pl,0
ger,21.7,CHI,1pl,0
ger,22.066666666666666,CHI,1pl,0
ger,22.6,CHI,1pl,0
ger,22.8,CHI,1pl,0
ger,20.366666666666667,CHI,1pl,0
ger,20.933333333333334,CHI,1pl,0
ger,21.8,CHI,1pl,0
ger,22,CHI,1pl,0
ger,22.2,CHI,1pl,0
ger,22.433333333333334,CHI,1pl,0
ger,22.733333333333334,CHI,1pl,0
ger,23,CHI,1pl,0
ger,23.133333333333333,CHI,1pl,0
ger,23.466666666666665,CHI,1pl,0
ger,23.833333333333332,CHI,1pl,0
ger,24.066666666666666,CHI,1pl,0
ger,24.6,CHI,1pl,0
ger,20.166666666666668,CHI,1pl,0
ger,20.433333333333334,CHI,1pl,0
ger,20.666666666666668,CHI,1pl,0
ger,21,CHI,1pl,0
ger,21.2,CHI,1pl,0
ger,21.533333333333335,CHI,1pl,0
ger,21.866666666666667,CHI,1pl,0
ger,22.3,CHI,1pl,0
ger,22.6,CHI,1pl,0
ger,23,CHI,1pl,0
ger,20.066666666666666,CHI,1pl,0
ger,20.2,CHI,1pl,0
ger,20.4,CHI,1pl,0
ger,21.066666666666666,CHI,1pl,0
ger,21.3,CHI,1pl,0
ger,21.633333333333333,CHI,1pl,0
ger,21.866666666666667,CHI,1pl,0
ger,22.4,CHI,1pl,0
ger,22.9,CHI,1pl,0
ger,23.1,CHI,1pl,0
ger,23.433333333333334,CHI,1pl,0
ger,23.633333333333333,CHI,1pl,0
ger,23.766666666666666,CHI,1pl,0
ger,24.333333333333332,CHI,1pl,0
ger,24.533333333333335,CHI,1pl,0
ger,24.766666666666666,CHI,1pl,0.0038022813688212928
ger,25.2,CHI,1pl,0
ger,23.4,CHI,1pl,0.010638297872340425
ger,23.666666666666668,CHI,1pl,0
ger,23.7,CHI,1pl,0
ger,23.733333333333334,CHI,1pl,0.0026455026455026454
ger,23.766666666666666,CHI,1pl,0
ger,23.8,CHI,1pl,0
ger,23.833333333333332,CHI,1pl,0
ger,23.866666666666667,CHI,1pl,0.0021398002853067048
ger,23.9,CHI,1pl,9.896091044037606e-4
ger,24,CHI,1pl,0
ger,24.033333333333335,CHI,1pl,0.0014800197335964479
ger,24.066666666666666,CHI,1pl,0.002526847757422615
ger,24.1,CHI,1pl,0.0017740981667652277
ger,24.133333333333333,CHI,1pl,0
ger,24.166666666666668,CHI,1pl,0
ger,24.2,CHI,1pl,0.006539509536784741
ger,24.233333333333334,CHI,1pl,0.00253324889170361
ger,24.266666666666666,CHI,1pl,0.002797202797202797
ger,24.3,CHI,1pl,0.004034969737726967
ger,24.333333333333332,CHI,1pl,0
ger,24.366666666666667,CHI,1pl,0
ger,24.4,CHI,1pl,0.0022459292532285235
ger,24.433333333333334,CHI,1pl,0.004062288422477996
ger,24.466666666666665,CHI,1pl,5.64334085778781e-4
ger,24.5,CHI,1pl,0.0039196472317491425
ger,24.533333333333335,CHI,1pl,0.002232142857142857
ger,24.566666666666666,CHI,1pl,0
ger,24.6,CHI,1pl,0
ger,24.633333333333333,CHI,1pl,0.001483679525222552
ger,24.666666666666668,CHI,1pl,0
ger,24.7,CHI,1pl,5.379236148466917e-4
ger,24.733333333333334,CHI,1pl,0.0022522522522522522
ger,24.766666666666666,CHI,1pl,7.037297677691766e-4
ger,24.8,CHI,1pl,0
ger,24.833333333333332,CHI,1pl,0
ger,24.866666666666667,CHI,1pl,0.0041265474552957355
