"","path","filename","languge","childname","participant","pronoun","24","25","26","27","28","29","30","31","32","33","34","35"
"1120","C:\My\studies\UIT\FLA\code\English\Lara\021111.cha","021111.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769
"1121","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00523982265215639
"1122","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725513905683192
"1123","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0834340991535671
"1124","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11205159209996
"1125","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00564288593309149
"1126","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00523982265215639
"1127","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282144296654575
"1128","C:\My\studies\UIT\FLA\code\English\Lara\021120.cha","021120.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0983474405481661
"1129","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00285714285714286
"1130","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0885714285714286
"1131","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314285714285714
"1132","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0885714285714286
"1133","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171428571428571
"1134","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00571428571428571
"1135","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1136","C:\My\studies\UIT\FLA\code\English\Lara\021121.cha","021121.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657142857142857
"1137","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00244498777506112
"1138","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0537897310513447
"1139","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100244498777506
"1140","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136919315403423
"1141","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1142","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097799511002445
"1143","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1144","C:\My\studies\UIT\FLA\code\English\Lara\021122.cha","021122.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127139364303178
"1145","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195694716242661
"1146","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587084148727984
"1147","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489236790606654
"1148","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125244618395303
"1149","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00391389432485323
"1150","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00587084148727984
"1151","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00587084148727984
"1152","C:\My\studies\UIT\FLA\code\English\Lara\021124.cha","021124.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10958904109589
"1153","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00300413067968457
"1154","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071723619977469
"1155","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061209162598573
"1156","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11828764551258
"1157","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206533984228314
"1158","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00563274502440856
"1159","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00863687570409313
"1160","C:\My\studies\UIT\FLA\code\English\Lara\021125.cha","021125.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833646263612467
"1161","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1162","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1163","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,NA,NA
"1164","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1165","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1166","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1167","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1168","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020721.cha","020721.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1169","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.00389105058365759,NA,NA,NA,NA
"1170","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0.00389105058365759,NA,NA,NA,NA
"1171","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.00778210116731518,NA,NA,NA,NA
"1172","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.066147859922179,NA,NA,NA,NA
"1173","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0.0311284046692607,NA,NA,NA,NA
"1174","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1175","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0.00389105058365759,NA,NA,NA,NA
"1176","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020722.cha","020722.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0311284046692607,NA,NA,NA,NA
"1177","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.0078125,NA,NA,NA,NA
"1178","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1179","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.03125,NA,NA,NA,NA
"1180","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1181","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1182","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1183","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1184","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020723.cha","020723.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1185","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.015748031496063,NA,NA,NA,NA
"1186","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1187","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0708661417322835,NA,NA,NA,NA
"1188","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.047244094488189,NA,NA,NA,NA
"1189","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1190","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1191","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1192","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020724.cha","020724.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.047244094488189,NA,NA,NA,NA
"1193","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.00641025641025641,NA,NA,NA,NA
"1194","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0.00641025641025641,NA,NA,NA,NA
"1195","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,NA,NA
"1196","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0384615384615385,NA,NA,NA,NA
"1197","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0.0128205128205128,NA,NA,NA,NA
"1198","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1199","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1200","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020725.cha","020725.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0256410256410256,NA,NA,NA,NA
"1201","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1202","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1203","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0747663551401869,NA,NA,NA,NA
"1204","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0373831775700935,NA,NA,NA,NA
"1205","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1206","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1207","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1208","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020726.cha","020726.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0373831775700935,NA,NA,NA,NA
"1209","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.0048780487804878,NA,NA,NA,NA
"1210","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1211","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0195121951219512,NA,NA,NA,NA
"1212","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0634146341463415,NA,NA,NA,NA
"1213","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1214","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0.0048780487804878,NA,NA,NA,NA
"1215","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0.00975609756097561,NA,NA,NA,NA
"1216","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020727.cha","020727.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0487804878048781,NA,NA,NA,NA
"1217","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1218","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1219","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0425531914893617,NA,NA,NA,NA
"1220","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0425531914893617,NA,NA,NA,NA
"1221","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1222","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1223","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1224","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020728.cha","020728.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0425531914893617,NA,NA,NA,NA
"1225","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0.0108695652173913,NA,NA,NA,NA
"1226","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0.0108695652173913,NA,NA,NA,NA
"1227","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0652173913043478,NA,NA,NA,NA
"1228","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,NA,NA,NA,NA
"1229","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0.0217391304347826,NA,NA,NA,NA
"1230","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1231","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1232","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020729.cha","020729.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0217391304347826,NA,NA,NA,NA
"1233","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1234","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1235","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1236","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,0.103174603174603,NA,NA,NA
"1237","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1238","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1239","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,0.00793650793650794,NA,NA,NA
"1240","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020730.cha","020730.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,0.0952380952380952,NA,NA,NA
"1241","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,NA
"1242","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,0.0208333333333333,NA,NA,NA
"1243","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1244","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,NA
"1245","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1246","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1247","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1248","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020800.cha","020800.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,NA
"1249","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,0.00383141762452107,NA,NA,NA
"1250","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,0.00383141762452107,NA,NA,NA
"1251","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,0.0804597701149425,NA,NA,NA
"1252","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,0.103448275862069,NA,NA,NA
"1253","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,0.0306513409961686,NA,NA,NA
"1254","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,0.00766283524904215,NA,NA,NA
"1255","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,0.0498084291187739,NA,NA,NA
"1256","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020801.cha","020801.cha","eng","Lara","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,0.0153256704980843,NA,NA,NA
"1257","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020802.cha","020802.cha","eng","Lara","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,0.0136054421768707,NA,NA,NA
"1258","C:\My\studies\UIT\FLA\code\English\Lara\Lara-Diary\020802.cha","020802.cha","eng","Lara","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,0.00680272108843537,NA,NA,NA
